"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"RASA4B",-1.9372684839406,0.692183444698684,-0.152753332877993,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"LINC00159",-1.47907713713627,0.694497062803509,0.15880649134666,0.999615528159732,FALSE,FALSE,TRUE,FALSE,"gdT","week44"
"LINC00298",1.23421725906931,0.70849805953359,1.0058135692889,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"MOV10",0.729584269935545,0.727751620939159,0.238354031573739,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"USP19",0.699988645177267,0.727751620939159,0.0497921401947806,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"DNAJC6",-1.65513445678668,0.728825456905769,-0.829693154499052,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RPL32",-0.653317113520343,0.7307692873134,-0.571742285308287,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"PACSIN1",-1.89221792263622,0.737592036922106,-1.0556745735166,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ENSG00000232855",1.73376157782679,0.743703976162917,0.87007689820921,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"GLCE",-0.826669618772462,0.750155445589417,-0.357977214731359,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"CD44",-0.295430334800056,0.750176119768495,-0.243977881241777,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ARHGAP5",-0.567401054451823,0.750176119768495,-0.362468520275879,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"PITPNC1",-0.381167996128396,0.750176119768495,-0.327684334743986,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"LGALS9",1.34528562761897,0.750176119768495,0.357346513574414,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"LRRC8D",-0.690927001076156,0.750176119768495,-0.628736678108625,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"LINC00310",-0.882277661336007,0.750176119768495,-0.780502993092598,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"LINC02328",0.605566176145392,0.750176119768495,0.488366533286843,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"LINC02086",1.92178212791825,0.755387404961059,1.59285294612622,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ARHGEF3",0.446942067898379,0.75540423128806,0.314018828179966,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"TFRC",0.574926487289951,0.755797747989606,0.368703267083015,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"NBEA",-1.03436683436645,0.757471372080841,-0.579611842396531,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"GRK3",-0.81896984258163,0.761297774434293,-0.725119795869784,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RPL19",-0.765408159678346,0.761297774434293,-0.469650788506618,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ST8SIA1",1.73172196389751,0.761297774434293,1.57629368099667,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"EPB41L4A",1.37885328450333,0.761297774434293,1.0229345099077,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ADAM19",1.91210887351286,0.761297774434293,0.705136780942582,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RNF213",0.542470841792111,0.761297774434293,0.283727587434867,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"CHRNA7",2.57180194660309,0.761297774434293,-0.461448915522947,0.999615528159732,FALSE,FALSE,TRUE,FALSE,"gdT","week44"
"CD247",0.468557618638474,0.761297774434293,0.353016932405585,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"TATDN2P2",1.71269530752489,0.761297774434293,0.355256751767227,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"HAS2-AS1",-2.25409997831637,0.761297774434293,-0.0950081379029008,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RALGPS2",-0.734972183911677,0.76853618128551,-0.499819511008673,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"SWAP70",-0.925682881896547,0.770572086805377,-0.744700010608995,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
